A!CLASS!REFDES!PIN_NUMBER!PAD_STACK_NAME!START_LAYER_NAME!END_LAYER_NAME!NET_NAME!PIN_X!PIN_Y!VIA_X!VIA_Y!DRILL_HOLE_TYPE!SLOT_SIZE_MAJOR!SLOT_SIZE_MINOR!SLOT_X!SLOT_Y!SLOT_ROTATION!SLOT_PLATING!DRILL_FIGURE_CHAR!DRILL_FIGURE_SHAPE!DRILL_FIGURE_WIDTH!DRILL_FIGURE_HEIGHT!DRILL_FIGURE_ROTATION!GRAPHIC_DATA_NAME!GRAPHIC_DATA_1!GRAPHIC_DATA_2!GRAPHIC_DATA_3!GRAPHIC_DATA_4!PIN_NUMBER_SORT!DRILL_ARRAY_LOCATIONS!COMP_PACKAGE!DRILL_HOLE_POSTOL!DRILL_HOLE_NEGTOL!BACKDRILL_TOP_LAYER!BACKDRILL_BOTTOM_LAYER!BACKDRILL_TOP_FROM!BACKDRILL_BOTTOM_FROM!EMBEDDED_LAYER!EMBEDDED_STATUS!BACKDRILL_SIZE!DRILL_TOP_NAME!DRILL_BOTTOM_NAME!NET_SHORT!TEST_POINT!PROBE_FIGURE!
J!C:/Users/Prometheus/Downloads/Downloads/Dell Latitude 5480  5488 CDM70 LA-E081P LA-E082P R1.0/Dell Latitude 5480  5488 CDM70 LA-E081P LA-E082P R1.1.brd!Tue Mar 19 17:06:49 2024!-24000.00!-16212.60!24000.00!15787.40!0.01!mils!D:/2016/LE081/1107/BR14U_UMA_MB_A00_20161107-1.NET!47.679921 mil!10!UP TO DATE!
S!PIN!UC1!Y17!C12!BOTTOM!BOTTOM!GND!4865.66!2001.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2001.85!16.00!16.00!Y 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!V18!C12!BOTTOM!BOTTOM!GND!4840.06!2034.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2034.85!16.00!16.00!V 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!V17!C12!BOTTOM!BOTTOM!GND!4865.66!2034.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2034.85!16.00!16.00!V 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!V16!C12!BOTTOM!BOTTOM!GND!4891.26!2034.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2034.85!16.00!16.00!V 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!T18!C12!BOTTOM!BOTTOM!GND!4840.06!2067.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2067.85!16.00!16.00!T 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!T17!C12!BOTTOM!BOTTOM!GND!4865.66!2067.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2067.85!16.00!16.00!T 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!T15!C12!BOTTOM!BOTTOM!GND!4916.86!2067.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2067.85!16.00!16.00!T 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!P19!C12!BOTTOM!BOTTOM!GND!4814.46!2100.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2100.85!16.00!16.00!P 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!P17!C12!BOTTOM!BOTTOM!GND!4865.66!2100.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2100.85!16.00!16.00!P 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!P15!C12!BOTTOM!BOTTOM!+1.0V_MPHYGT!4916.86!2100.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2100.85!16.00!16.00!P 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!P16!C12!BOTTOM!BOTTOM!+1.0V_MPHYGT!4891.26!2100.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2100.85!16.00!16.00!P 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!P18!C12!BOTTOM!BOTTOM!+1.0V_PRIM!4840.06!2100.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2100.85!16.00!16.00!P 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!T16!C12!BOTTOM!BOTTOM!+3.3V_PGPPE!4891.26!2067.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2067.85!16.00!16.00!T 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!T19!C12!BOTTOM!BOTTOM!+1.0V_SRAM!4814.46!2067.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2067.85!16.00!16.00!T 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!V15!C12!BOTTOM!BOTTOM!+1.0V_APLL!4916.86!2034.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2034.85!16.00!16.00!V 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!V19!C12!BOTTOM!BOTTOM!+3.3V_ALW_PCH!4814.46!2034.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2034.85!16.00!16.00!V 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!Y15!C12!BOTTOM!BOTTOM!+3.3V_PGPPD!4916.86!2001.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2001.85!16.00!16.00!Y 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!Y16!C12!BOTTOM!BOTTOM!+3.3V_PGPPC!4891.26!2001.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2001.85!16.00!16.00!Y 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!Y18!C12!BOTTOM!BOTTOM!+1.0V_PRIM!4840.06!2001.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2001.85!16.00!16.00!Y 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AB17!C12!BOTTOM!BOTTOM!+1.0V_PRIM!4865.66!1968.85!!!!!!!!!!!!!!!CIRCLE!4865.66!1968.85!16.00!16.00!AB 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AB19!C12!BOTTOM!BOTTOM!+1.0V_PRIM!4814.46!1968.85!!!!!!!!!!!!!!!CIRCLE!4814.46!1968.85!16.00!16.00!AB 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!N19!C12!BOTTOM!BOTTOM!GND!4814.46!2133.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2133.85!16.00!16.00!N 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!L18!C12!BOTTOM!BOTTOM!GND!4840.06!2166.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2166.85!16.00!16.00!L 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!L17!C12!BOTTOM!BOTTOM!GND!4865.66!2166.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2166.85!16.00!16.00!L 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!L16!C12!BOTTOM!BOTTOM!GND!4891.26!2166.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2166.85!16.00!16.00!L 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!K18!C12!BOTTOM!BOTTOM!GND!4840.06!2199.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2199.85!16.00!16.00!K 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!K16!C12!BOTTOM!BOTTOM!GND!4891.26!2199.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2199.85!16.00!16.00!K 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!H18!C12!BOTTOM!BOTTOM!GND!4844.05!2229.94!!!!!!!!!!!!!!!CIRCLE!4844.05!2229.94!16.00!16.00!H 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!H15!C12!BOTTOM!BOTTOM!GND!4916.05!2229.94!!!!!!!!!!!!!!!CIRCLE!4916.05!2229.94!16.00!16.00!H 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!H16!C12!BOTTOM!BOTTOM!PCIE_PRX_DTX_N3!4880.05!2229.94!!!!!!!!!!!!!!!CIRCLE!4880.05!2229.94!16.00!16.00!H 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!H20!C12!BOTTOM!BOTTOM!VSA_SEN+!4808.05!2229.94!!!!!!!!!!!!!!!CIRCLE!4808.05!2229.94!16.00!16.00!H 00000020!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!K15!C12!BOTTOM!BOTTOM!+1.0V_AMPHYPLL!4916.86!2199.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2199.85!16.00!16.00!K 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!K17!C12!BOTTOM!BOTTOM!+1.0V_MPHYAON!4865.66!2199.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2199.85!16.00!16.00!K 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!K19!C12!BOTTOM!BOTTOM!+1.0V_CLK2!4814.46!2199.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2199.85!16.00!16.00!K 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!L15!C12!BOTTOM!BOTTOM!+1.0V_AMPHYPLL!4916.86!2166.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2166.85!16.00!16.00!L 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!L19!C12!BOTTOM!BOTTOM!+1.0V_CLK5!4814.46!2166.85!!!!!!!!!!!!!!!CIRCLE!4814.46!2166.85!16.00!16.00!L 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!N15!C12!BOTTOM!BOTTOM!+1.0V_MPHYGT!4916.86!2133.85!!!!!!!!!!!!!!!CIRCLE!4916.86!2133.85!16.00!16.00!N 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!N16!C12!BOTTOM!BOTTOM!+1.0V_MPHYGT!4891.26!2133.85!!!!!!!!!!!!!!!CIRCLE!4891.26!2133.85!16.00!16.00!N 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!N17!C12!BOTTOM!BOTTOM!+1.0V_MPHYGT!4865.66!2133.85!!!!!!!!!!!!!!!CIRCLE!4865.66!2133.85!16.00!16.00!N 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!N18!C12!BOTTOM!BOTTOM!+1.0V_APLLEBB!4840.06!2133.85!!!!!!!!!!!!!!!CIRCLE!4840.06!2133.85!16.00!16.00!N 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!B15!O10X13P5!BOTTOM!BOTTOM!USB3_PTX_DRX_N3!4902.96!2388.34!!!!!!!!!!!!!!!FIG_RECTANGLE!4902.96!2388.34!14.00!17.50!B 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!B17!O10X13P5!BOTTOM!BOTTOM!PCIE_PTX_DRX_N1!4858.60!2388.34!!!!!!!!!!!!!!!FIG_RECTANGLE!4858.60!2388.34!14.00!17.50!B 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!B19!O10X13P5!BOTTOM!BOTTOM!PCIE_PTX_DRX_N4!4805.40!2388.34!!!!!!!!!!!!!!!FIG_RECTANGLE!4805.40!2388.34!14.00!17.50!B 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!B14!C12!BOTTOM!BOTTOM!GND!4929.56!2375.54!!!!!!!!!!!!!!!CIRCLE!4929.56!2375.54!16.00!16.00!B 00000014!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!C16!C12!BOTTOM!BOTTOM!USB3_PTX_DRX_P6!4880.78!2375.54!!!!!!!!!!!!!!!CIRCLE!4880.78!2375.54!16.00!16.00!C 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!B18!C12!BOTTOM!BOTTOM!GND!4832.00!2375.54!!!!!!!!!!!!!!!CIRCLE!4832.00!2375.54!16.00!16.00!B 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!C15!C12!BOTTOM!BOTTOM!USB3_PTX_DRX_N4!4902.96!2362.74!!!!!!!!!!!!!!!CIRCLE!4902.96!2362.74!16.00!16.00!C 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D16!C12!BOTTOM!BOTTOM!USB3_PTX_DRX_N6!4880.78!2349.94!!!!!!!!!!!!!!!CIRCLE!4880.78!2349.94!16.00!16.00!D 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!C17!C12!BOTTOM!BOTTOM!PCIE_PTX_DRX_P3!4858.60!2362.74!!!!!!!!!!!!!!!CIRCLE!4858.60!2362.74!16.00!16.00!C 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!C19!C12!BOTTOM!BOTTOM!!4805.40!2362.74!!!!!!!!!!!!!!!CIRCLE!4805.40!2362.74!16.00!16.00!C 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D14!C12!BOTTOM!BOTTOM!GND!4929.56!2335.54!!!!!!!!!!!!!!!CIRCLE!4929.56!2335.54!16.00!16.00!D 00000014!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D15!C12!BOTTOM!BOTTOM!USB3_PTX_DRX_P4!4902.96!2337.14!!!!!!!!!!!!!!!CIRCLE!4902.96!2337.14!16.00!16.00!D 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D17!C12!BOTTOM!BOTTOM!PCIE_PTX_DRX_N3!4858.60!2337.14!!!!!!!!!!!!!!!CIRCLE!4858.60!2337.14!16.00!16.00!D 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D18!C12!BOTTOM!BOTTOM!GND!4832.00!2335.54!!!!!!!!!!!!!!!CIRCLE!4832.00!2335.54!16.00!16.00!D 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!D19!C12!BOTTOM!BOTTOM!!4805.40!2337.14!!!!!!!!!!!!!!!CIRCLE!4805.40!2337.14!16.00!16.00!D 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!E15!C12!BOTTOM!BOTTOM!GND!4916.05!2306.74!!!!!!!!!!!!!!!CIRCLE!4916.05!2306.74!16.00!16.00!E 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!E16!C12!BOTTOM!BOTTOM!!4880.05!2306.74!!!!!!!!!!!!!!!CIRCLE!4880.05!2306.74!16.00!16.00!E 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!E18!C12!BOTTOM!BOTTOM!GND!4844.05!2306.74!!!!!!!!!!!!!!!CIRCLE!4844.05!2306.74!16.00!16.00!E 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!E20!C12!BOTTOM!BOTTOM!SATA_PRX_DTX_P0!4808.05!2306.74!!!!!!!!!!!!!!!CIRCLE!4808.05!2306.74!16.00!16.00!E 00000020!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!F15!C12!BOTTOM!BOTTOM!PCIE_PRX_DTX_P4!4916.05!2281.14!!!!!!!!!!!!!!!CIRCLE!4916.05!2281.14!16.00!16.00!F 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!F16!C12!BOTTOM!BOTTOM!!4880.05!2281.14!!!!!!!!!!!!!!!CIRCLE!4880.05!2281.14!16.00!16.00!F 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!F18!C12!BOTTOM!BOTTOM!!4844.05!2281.14!!!!!!!!!!!!!!!CIRCLE!4844.05!2281.14!16.00!16.00!F 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!F20!C12!BOTTOM!BOTTOM!SATA_PRX_DTX_N0!4808.05!2281.14!!!!!!!!!!!!!!!CIRCLE!4808.05!2281.14!16.00!16.00!F 00000020!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!G15!C12!BOTTOM!BOTTOM!PCIE_PRX_DTX_N4!4916.05!2255.54!!!!!!!!!!!!!!!CIRCLE!4916.05!2255.54!16.00!16.00!G 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!G16!C12!BOTTOM!BOTTOM!PCIE_PRX_DTX_P3!4880.05!2255.54!!!!!!!!!!!!!!!CIRCLE!4880.05!2255.54!16.00!16.00!G 00000016!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!G18!C12!BOTTOM!BOTTOM!!4844.05!2255.54!!!!!!!!!!!!!!!CIRCLE!4844.05!2255.54!16.00!16.00!G 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!G20!C12!BOTTOM!BOTTOM!+1.0V_VCCSTG_R!4808.05!2255.54!!!!!!!!!!!!!!!CIRCLE!4808.05!2255.54!16.00!16.00!G 00000020!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!A14!O10X13P5!BOTTOM!BOTTOM!+1.0V_CLK1!4929.56!2401.14!!!!!!!!!!!!!!!FIG_RECTANGLE!4929.56!2401.14!14.00!17.50!A 00000014!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!A18!O10X13P5!BOTTOM!BOTTOM!+1.0V_VCCST!4832.00!2401.14!!!!!!!!!!!!!!!FIG_RECTANGLE!4832.00!2401.14!14.00!17.50!A 00000018!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!A15!O10X13P5!BOTTOM!BOTTOM!USB3_PTX_DRX_P3!4902.96!2413.94!!!!!!!!!!!!!!!FIG_RECTANGLE!4902.96!2413.94!14.00!17.50!A 00000015!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!A17!O10X13P5!BOTTOM!BOTTOM!PCIE_PTX_DRX_P1!4858.60!2413.94!!!!!!!!!!!!!!!FIG_RECTANGLE!4858.60!2413.94!14.00!17.50!A 00000017!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!A19!O10X13P5!BOTTOM!BOTTOM!PCIE_PTX_DRX_P4!4805.40!2413.94!!!!!!!!!!!!!!!FIG_RECTANGLE!4805.40!2413.94!14.00!17.50!A 00000019!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BB22!O10X13P5!BOTTOM!BOTTOM!HDA_SDOUT!4758.03!1523.06!!!!!!!!!!!!!!!FIG_RECTANGLE!4758.03!1523.06!14.00!17.50!BB 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BB25!O10X13P5!BOTTOM!BOTTOM!DDR_B_D47!4705.83!1523.06!!!!!!!!!!!!!!!FIG_RECTANGLE!4705.83!1523.06!14.00!17.50!BB 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AY22!O10X13P5!BOTTOM!BOTTOM!HDA_BIT_CLK!4758.03!1574.26!!!!!!!!!!!!!!!FIG_RECTANGLE!4758.03!1574.26!14.00!17.50!AY 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AY25!O10X13P5!BOTTOM!BOTTOM!DDR_B_D42!4705.83!1574.26!!!!!!!!!!!!!!!FIG_RECTANGLE!4705.83!1574.26!14.00!17.50!AY 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BA26!O10X13P5!BOTTOM!BOTTOM!DDR_B_DQS5!4679.73!1561.46!!!!!!!!!!!!!!!FIG_RECTANGLE!4679.73!1561.46!14.00!17.50!BA 00000026!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BA22!O10X13P5!BOTTOM!BOTTOM!HDA_SYNC!4758.03!1548.66!!!!!!!!!!!!!!!FIG_RECTANGLE!4758.03!1548.66!14.00!17.50!BA 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BB23!O10X13P5!BOTTOM!BOTTOM!+1.2V_MEM!4730.93!1539.06!!!!!!!!!!!!!!!FIG_RECTANGLE!4730.93!1539.06!14.00!17.50!BB 00000023!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BA25!O10X13P5!BOTTOM!BOTTOM!DDR_B_D46!4705.83!1548.66!!!!!!!!!!!!!!!FIG_RECTANGLE!4705.83!1548.66!14.00!17.50!BA 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BB26!O10X13P5!BOTTOM!BOTTOM!GND!4679.73!1535.86!!!!!!!!!!!!!!!FIG_RECTANGLE!4679.73!1535.86!14.00!17.50!BB 00000026!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AT21!C12!BOTTOM!BOTTOM!DDR_B_D59!4772.05!1671.36!!!!!!!!!!!!!!!CIRCLE!4772.05!1671.36!16.00!16.00!AT 00000021!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AT22!C12!BOTTOM!BOTTOM!DDR_B_D56!4736.05!1671.36!!!!!!!!!!!!!!!CIRCLE!4736.05!1671.36!16.00!16.00!AT 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AT23!C12!BOTTOM!BOTTOM!GND!4700.05!1671.36!!!!!!!!!!!!!!!CIRCLE!4700.05!1671.36!16.00!16.00!AT 00000023!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AT25!C12!BOTTOM!BOTTOM!DDR_B_D50!4664.05!1671.36!!!!!!!!!!!!!!!CIRCLE!4664.05!1671.36!16.00!16.00!AT 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AU21!C12!BOTTOM!BOTTOM!DDR_B_D58!4772.05!1645.76!!!!!!!!!!!!!!!CIRCLE!4772.05!1645.76!16.00!16.00!AU 00000021!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AU22!C12!BOTTOM!BOTTOM!DDR_B_D57!4736.05!1645.76!!!!!!!!!!!!!!!CIRCLE!4736.05!1645.76!16.00!16.00!AU 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AU23!C12!BOTTOM!BOTTOM!+1.2V_MEM!4700.05!1645.76!!!!!!!!!!!!!!!CIRCLE!4700.05!1645.76!16.00!16.00!AU 00000023!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AU25!C12!BOTTOM!BOTTOM!DDR_B_D51!4664.05!1645.76!!!!!!!!!!!!!!!CIRCLE!4664.05!1645.76!16.00!16.00!AU 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW21!C12!BOTTOM!BOTTOM!GND!4780.47!1612.66!!!!!!!!!!!!!!!CIRCLE!4780.47!1612.66!16.00!16.00!AW 00000021!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW23!C12!BOTTOM!BOTTOM!GND!4730.93!1612.66!!!!!!!!!!!!!!!CIRCLE!4730.93!1612.66!16.00!16.00!AW 00000023!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW26!C12!BOTTOM!BOTTOM!GND!4683.63!1612.66!!!!!!!!!!!!!!!CIRCLE!4683.63!1612.66!16.00!16.00!AW 00000026!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW22!C12!BOTTOM!BOTTOM!HDA_RST#!4758.03!1599.86!!!!!!!!!!!!!!!CIRCLE!4758.03!1599.86!16.00!16.00!AW 00000022!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW25!C12!BOTTOM!BOTTOM!DDR_B_D43!4705.83!1599.86!!!!!!!!!!!!!!!CIRCLE!4705.83!1599.86!16.00!16.00!AW 00000025!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AW27!C12!BOTTOM!BOTTOM!DDR_B_D41!4657.53!1599.86!!!!!!!!!!!!!!!CIRCLE!4657.53!1599.86!16.00!16.00!AW 00000027!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AY21!C12!BOTTOM!BOTTOM!!4780.47!1587.06!!!!!!!!!!!!!!!CIRCLE!4780.47!1587.06!16.00!16.00!AY 00000021!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AY26!C12!BOTTOM!BOTTOM!DDR_B_DQS#5!4683.63!1587.06!!!!!!!!!!!!!!!CIRCLE!4683.63!1587.06!16.00!16.00!AY 00000026!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!AY27!C12!BOTTOM!BOTTOM!DDR_B_D40!4657.53!1574.26!!!!!!!!!!!!!!!CIRCLE!4657.53!1574.26!16.00!16.00!AY 00000027!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BA21!C12!BOTTOM!BOTTOM!HDA_SDIN0!4780.47!1561.46!!!!!!!!!!!!!!!CIRCLE!4780.47!1561.46!16.00!16.00!BA 00000021!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
S!PIN!UC1!BA23!C12!BOTTOM!BOTTOM!GND!4730.93!1564.66!!!!!!!!!!!!!!!CIRCLE!4730.93!1564.66!16.00!16.00!BA 00000023!!SKL-U_BGA_1356P-T!!!!!!!!!0.00!!!!!!
