A!SUBCLASS!RECORD_TAG!REFDES!COMP_PACKAGE!COMP_PART_NUMBER!SYM_NAME!SYM_X!SYM_Y!SYM_ROTATE!SYM_MIRROR!GRAPHIC_DATA_NAME!GRAPHIC_DATA_1!GRAPHIC_DATA_2!GRAPHIC_DATA_3!GRAPHIC_DATA_4!GRAPHIC_DATA_5!GRAPHIC_DATA_6!GRAPHIC_DATA_7!GRAPHIC_DATA_8!GRAPHIC_DATA_9!GRAPHIC_DATA_10!PACKAGE_HEIGHT_MIN!PACKAGE_HEIGHT_MAX!SYM_HAS_PIN_EDIT!SYM_DFA_DEV_CLASS!COMP_PACKAGE_HEIGHT_MIN!COMP_PACKAGE_HEIGHT_MAX!EMBEDDED_STATUS!BOM_IGNORE!SYM_ZONE_NAME!PLACEMENT_LAYER!
J!C:/Users/Prometheus/Downloads/Downloads/Dell Latitude 5480  5488 CDM70 LA-E081P LA-E082P R1.0/Dell Latitude 5480  5488 CDM70 LA-E081P LA-E082P R1.1.brd!Tue Mar 19 17:06:38 2024!-24000.00!-16212.60!24000.00!15787.40!0.01!mils!D:/2016/LE081/1107/BR14U_UMA_MB_A00_20161107-1.NET!47.679921 mil!10!UP TO DATE!
S!PLACE_BOUND_TOP!236793 1!!!!!!!!!RECTANGLE!10557.00!2977.00!10573.00!2993.00!1!!!!!!!0 MIL!!!!!!!!!
S!PLACE_BOUND_BOTTOM!242022 4 0!LV1!MURAT_BLM15PX221SN1D_2P!!MURAT_BLM15PX221SN1D_2P!4035.00!3169.13!90.000!YES!LINE!4017.50!3185.63!4052.50!3185.63!0.00!!!!!SHAPE!!20 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242033 1 0!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!LINE!6860.48!3479.53!7049.53!3479.53!0.00!!!!!SHAPE!!35 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242033 2 0!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!LINE!7049.53!3479.53!7049.53!3290.48!0.00!!!!!SHAPE!!35 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242033 3 0!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!LINE!7049.53!3290.48!6860.48!3290.48!0.00!!!!!SHAPE!!35 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242033 4 0!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!LINE!6860.48!3290.48!6860.48!3479.53!0.00!!!!!SHAPE!!35 MIL!NO!!!!!!!!
S!ASSEMBLY_BOTTOM!242038 1!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!TEXT!6927.00!3438.17!0.000!YES!LEFT!21 0 16.00 18.00 0.000 1.00 1.00 3.00!6!!!!!!NO!!!!!!!!
S!ASSEMBLY_BOTTOM!242039 1!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!TEXT!7034.50!3413.66!0.000!YES!LEFT!21 0 16.00 18.00 0.000 1.00 1.00 3.00!11!!!!!!NO!!!!!!!!
S!ASSEMBLY_BOTTOM!242040 1!PU301!SY8288RAC_QFN20_3X3!!SY8288RAC_QFN20_3X3!6893.98!3349.57!180.000!YES!TEXT!6985.98!3304.57!270.000!YES!LEFT!21 0 16.00 18.00 0.000 1.00 1.00 3.00!16!!!!!!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 1 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2295.05!2530.29!2295.05!2338.13!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 2 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2295.05!2338.13!2089.81!2338.13!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 3 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2089.81!2338.13!2089.81!2530.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 4 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2089.81!2530.29!2241.83!2530.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 5 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2241.83!2530.29!2241.83!2532.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 6 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2241.83!2532.29!2265.83!2532.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 7 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2265.83!2532.29!2265.83!2530.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242044 8 0!PU610!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2261.33!2497.20!90.000!YES!LINE!2265.83!2530.29!2295.05!2530.29!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 1 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2294.05!2296.63!2294.05!2104.47!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 2 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2294.05!2104.47!2088.81!2104.47!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 3 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2088.81!2104.47!2088.81!2296.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 4 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2088.81!2296.63!2240.83!2296.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 5 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2240.83!2296.63!2240.83!2298.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 6 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2240.83!2298.63!2264.83!2298.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 7 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2264.83!2298.63!2264.83!2296.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242060 8 0!PU612!CSD97374CQ4M_SON8_3P5X4P5!!CSD97374CQ4M_SON8_3P5X4P5!2260.33!2263.54!90.000!YES!LINE!2264.83!2296.63!2294.05!2296.63!0.00!!!!!SHAPE!!39 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242078 1 0!PQ905!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!318.83!680.39!270.000!YES!LINE!294.83!621.51!294.83!839.27!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242078 2 0!PQ905!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!318.83!680.39!270.000!YES!LINE!294.83!839.27!555.03!839.27!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242078 3 0!PQ905!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!318.83!680.39!270.000!YES!LINE!555.03!839.27!555.03!621.51!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242078 4 0!PQ905!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!318.83!680.39!270.000!YES!LINE!555.03!621.51!294.83!621.51!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242100 1 0!PQ904!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!1051.02!197.70!0.000!YES!LINE!1109.90!173.70!892.14!173.70!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242100 2 0!PQ904!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!1051.02!197.70!0.000!YES!LINE!892.14!173.70!892.14!433.90!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242100 3 0!PQ904!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!1051.02!197.70!0.000!YES!LINE!892.14!433.90!1109.90!433.90!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!242100 4 0!PQ904!CSD87351Q5D_SON8-7!!CSD87351Q5D_SON8-7!1051.02!197.70!0.000!YES!LINE!1109.90!433.90!1109.90!173.70!0.00!!!!!SHAPE!!61 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242122 1 0!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!LINE!5479.65!3895.04!5479.65!4084.09!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242122 2 0!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!LINE!5479.65!4084.09!5290.60!4084.09!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242122 3 0!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!LINE!5290.60!4084.09!5290.60!3895.04!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242122 4 0!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!LINE!5290.60!3895.04!5479.65!3895.04!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!ASSEMBLY_TOP!242128 1!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!TEXT!5435.60!3951.54!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!5!!!!!!NO!!!!!!!!
S!ASSEMBLY_TOP!242129 1!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!TEXT!5406.50!4038.66!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!9!!!!!!NO!!!!!!!!
S!ASSEMBLY_TOP!242130 1!PU401!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!5355.60!3928.54!90.000!NO!TEXT!5306.60!4010.54!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!13!!!!!!NO!!!!!!!!
S!PLACE_BOUND_TOP!242136 1 0!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!LINE!5070.02!3987.70!5070.02!4176.75!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242136 2 0!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!LINE!5070.02!4176.75!4880.97!4176.75!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242136 3 0!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!LINE!4880.97!4176.75!4880.97!3987.70!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!242136 4 0!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!LINE!4880.97!3987.70!5070.02!3987.70!0.00!!!!!SHAPE!!31 MIL!NO!!!!!!!!
S!ASSEMBLY_TOP!242142 1!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!TEXT!5025.97!4044.20!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!5!!!!!!NO!!!!!!!!
S!ASSEMBLY_TOP!242143 1!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!TEXT!4994.50!4132.16!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!9!!!!!!NO!!!!!!!!
S!ASSEMBLY_TOP!242144 1!PU402!SY8057QDC_QFN16_3X3!!SY8057QDC_QFN16_3X3!4945.97!4021.20!90.000!NO!TEXT!4896.97!4103.20!0.000!NO!LEFT!17 0 16.00 18.00 0.000 0.00 0.00 3.00!13!!!!!!NO!!!!!!!!
S!PLACE_BOUND_TOP!325480 1 0!PR917!R_1206_4P-D!!R_1206_4P-D!994.00!114.50!270.000!NO!LINE!1035.50!133.44!952.50!133.44!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325480 2 0!PR917!R_1206_4P-D!!R_1206_4P-D!994.00!114.50!270.000!NO!LINE!952.50!133.44!952.50!-35.44!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325480 3 0!PR917!R_1206_4P-D!!R_1206_4P-D!994.00!114.50!270.000!NO!LINE!952.50!-35.44!1035.50!-35.44!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325480 4 0!PR917!R_1206_4P-D!!R_1206_4P-D!994.00!114.50!270.000!NO!LINE!1035.50!-35.44!1035.50!133.44!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325494 1 0!PR901!R_1206_4P-D!!R_1206_4P-D!39.50!388.00!90.000!YES!LINE!-2.00!406.94!81.00!406.94!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325494 2 0!PR901!R_1206_4P-D!!R_1206_4P-D!39.50!388.00!90.000!YES!LINE!81.00!406.94!81.00!238.06!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325494 3 0!PR901!R_1206_4P-D!!R_1206_4P-D!39.50!388.00!90.000!YES!LINE!81.00!238.06!-2.00!238.06!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325494 4 0!PR901!R_1206_4P-D!!R_1206_4P-D!39.50!388.00!90.000!YES!LINE!-2.00!238.06!-2.00!406.94!0.00!!!!!SHAPE!!25 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325504 1 0!RE530!R_0402!!R_0402!11348.50!3078.00!90.000!NO!LINE!11365.50!3062.00!11365.50!3130.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325504 2 0!RE530!R_0402!!R_0402!11348.50!3078.00!90.000!NO!LINE!11365.50!3130.00!11331.50!3130.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325504 3 0!RE530!R_0402!!R_0402!11348.50!3078.00!90.000!NO!LINE!11331.50!3130.00!11331.50!3062.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325504 4 0!RE530!R_0402!!R_0402!11348.50!3078.00!90.000!NO!LINE!11331.50!3062.00!11365.50!3062.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325510 1 0!RE539!R_0402!!R_0402!11898.50!3271.00!0.000!NO!LINE!11882.50!3254.00!11950.50!3254.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325510 2 0!RE539!R_0402!!R_0402!11898.50!3271.00!0.000!NO!LINE!11950.50!3254.00!11950.50!3288.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325510 3 0!RE539!R_0402!!R_0402!11898.50!3271.00!0.000!NO!LINE!11950.50!3288.00!11882.50!3288.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325510 4 0!RE539!R_0402!!R_0402!11898.50!3271.00!0.000!NO!LINE!11882.50!3288.00!11882.50!3254.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325516 1 0!RE537!R_0402!!R_0402!11040.00!2837.50!180.000!NO!LINE!11056.00!2854.50!10988.00!2854.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325516 2 0!RE537!R_0402!!R_0402!11040.00!2837.50!180.000!NO!LINE!10988.00!2854.50!10988.00!2820.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325516 3 0!RE537!R_0402!!R_0402!11040.00!2837.50!180.000!NO!LINE!10988.00!2820.50!11056.00!2820.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325516 4 0!RE537!R_0402!!R_0402!11040.00!2837.50!180.000!NO!LINE!11056.00!2820.50!11056.00!2854.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325522 1 0!RE536!R_0402!!R_0402!10832.50!2729.50!0.000!NO!LINE!10816.50!2712.50!10884.50!2712.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325522 2 0!RE536!R_0402!!R_0402!10832.50!2729.50!0.000!NO!LINE!10884.50!2712.50!10884.50!2746.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325522 3 0!RE536!R_0402!!R_0402!10832.50!2729.50!0.000!NO!LINE!10884.50!2746.50!10816.50!2746.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325522 4 0!RE536!R_0402!!R_0402!10832.50!2729.50!0.000!NO!LINE!10816.50!2746.50!10816.50!2712.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325528 1 0!RE526!R_0402!!R_0402!11604.50!3215.00!180.000!YES!LINE!11588.50!3232.00!11656.50!3232.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325528 2 0!RE526!R_0402!!R_0402!11604.50!3215.00!180.000!YES!LINE!11656.50!3232.00!11656.50!3198.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325528 3 0!RE526!R_0402!!R_0402!11604.50!3215.00!180.000!YES!LINE!11656.50!3198.00!11588.50!3198.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325528 4 0!RE526!R_0402!!R_0402!11604.50!3215.00!180.000!YES!LINE!11588.50!3198.00!11588.50!3232.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325534 1 0!RE505!R_0402!!R_0402!10434.50!3252.70!90.000!NO!LINE!10451.50!3236.70!10451.50!3304.70!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325534 2 0!RE505!R_0402!!R_0402!10434.50!3252.70!90.000!NO!LINE!10451.50!3304.70!10417.50!3304.70!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325534 3 0!RE505!R_0402!!R_0402!10434.50!3252.70!90.000!NO!LINE!10417.50!3304.70!10417.50!3236.70!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325534 4 0!RE505!R_0402!!R_0402!10434.50!3252.70!90.000!NO!LINE!10417.50!3236.70!10451.50!3236.70!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325540 1 0!PR953!R_0402!!R_0402!842.50!813.00!180.000!NO!LINE!858.50!830.00!790.50!830.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325540 2 0!PR953!R_0402!!R_0402!842.50!813.00!180.000!NO!LINE!790.50!830.00!790.50!796.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325540 3 0!PR953!R_0402!!R_0402!842.50!813.00!180.000!NO!LINE!790.50!796.00!858.50!796.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325540 4 0!PR953!R_0402!!R_0402!842.50!813.00!180.000!NO!LINE!858.50!796.00!858.50!830.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325546 1 0!RE532!R_0402!!R_0402!11711.00!3214.50!0.000!YES!LINE!11727.00!3197.50!11659.00!3197.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325546 2 0!RE532!R_0402!!R_0402!11711.00!3214.50!0.000!YES!LINE!11659.00!3197.50!11659.00!3231.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325546 3 0!RE532!R_0402!!R_0402!11711.00!3214.50!0.000!YES!LINE!11659.00!3231.50!11727.00!3231.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325546 4 0!RE532!R_0402!!R_0402!11711.00!3214.50!0.000!YES!LINE!11727.00!3231.50!11727.00!3197.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325552 1 0!RE524!R_0402!!R_0402!12042.50!2743.00!0.000!NO!LINE!12026.50!2726.00!12094.50!2726.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325552 2 0!RE524!R_0402!!R_0402!12042.50!2743.00!0.000!NO!LINE!12094.50!2726.00!12094.50!2760.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325552 3 0!RE524!R_0402!!R_0402!12042.50!2743.00!0.000!NO!LINE!12094.50!2760.00!12026.50!2760.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325552 4 0!RE524!R_0402!!R_0402!12042.50!2743.00!0.000!NO!LINE!12026.50!2760.00!12026.50!2726.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325558 1 0!RE525!R_0402!!R_0402!12042.50!2708.50!0.000!NO!LINE!12026.50!2691.50!12094.50!2691.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325558 2 0!RE525!R_0402!!R_0402!12042.50!2708.50!0.000!NO!LINE!12094.50!2691.50!12094.50!2725.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325558 3 0!RE525!R_0402!!R_0402!12042.50!2708.50!0.000!NO!LINE!12094.50!2725.50!12026.50!2725.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_TOP!325558 4 0!RE525!R_0402!!R_0402!12042.50!2708.50!0.000!NO!LINE!12026.50!2725.50!12026.50!2691.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325564 1 0!RT393!R_0402!!R_0402!1297.00!3616.00!0.000!YES!LINE!1313.00!3599.00!1245.00!3599.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325564 2 0!RT393!R_0402!!R_0402!1297.00!3616.00!0.000!YES!LINE!1245.00!3599.00!1245.00!3633.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325564 3 0!RT393!R_0402!!R_0402!1297.00!3616.00!0.000!YES!LINE!1245.00!3633.00!1313.00!3633.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325564 4 0!RT393!R_0402!!R_0402!1297.00!3616.00!0.000!YES!LINE!1313.00!3633.00!1313.00!3599.00!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325570 1 0!RC417!R_0402!!R_0402!4378.50!2792.50!180.000!YES!LINE!4362.50!2809.50!4430.50!2809.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325570 2 0!RC417!R_0402!!R_0402!4378.50!2792.50!180.000!YES!LINE!4430.50!2809.50!4430.50!2775.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325570 3 0!RC417!R_0402!!R_0402!4378.50!2792.50!180.000!YES!LINE!4430.50!2775.50!4362.50!2775.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325570 4 0!RC417!R_0402!!R_0402!4378.50!2792.50!180.000!YES!LINE!4362.50!2775.50!4362.50!2809.50!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325576 1 0!RC227!R_0402!!R_0402!5785.00!3190.40!90.000!YES!LINE!5802.00!3206.40!5802.00!3138.40!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325576 2 0!RC227!R_0402!!R_0402!5785.00!3190.40!90.000!YES!LINE!5802.00!3138.40!5768.00!3138.40!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
S!PLACE_BOUND_BOTTOM!325576 3 0!RC227!R_0402!!R_0402!5785.00!3190.40!90.000!YES!LINE!5768.00!3138.40!5768.00!3206.40!0.00!!!!!SHAPE!!24 MIL!NO!!!!!!!!
